week,product,region,units_sold,price,promotion
2024-04-28,Headphones,North,224,637.05,0
2024-04-28,Headphones,South,171,558.78,0
2024-04-28,Headphones,Central,182,423.41,0
2024-04-28,Headphones,East,269,911.13,0
2024-04-28,Headphones,West,132,443.27,0
2024-05-05,Smartphone,North,270,938.72,0
2024-05-05,Smartphone,South,238,955.19,0
2024-05-05,Smartphone,Central,169,904.4,0
2024-05-05,Smartphone,East,206,702.41,1
2024-05-05,Smartphone,West,181,216.08,0
2024-05-05,Smartwatch,North,237,638.48,0
2024-05-05,Smartwatch,South,245,984.39,0
2024-05-05,Smartwatch,Central,190,245.47,1
2024-05-05,Smartwatch,East,139,929.55,0
2024-05-05,Smartwatch,West,202,758.53,0
2024-05-05,Tablet,North,170,719.46,0
2024-05-05,Tablet,South,169,494.8,0
2024-05-05,Tablet,Central,187,812.97,1
2024-05-05,Tablet,East,273,689.3,0
2024-05-05,Tablet,West,153,205.12,0
2024-05-05,Headphones,North,143,288.57,0
2024-05-05,Headphones,South,247,186.18,1
2024-05-05,Headphones,Central,256,611.62,0
2024-05-05,Headphones,East,159,724.16,0
2024-05-05,Headphones,West,242,855.47,0
2024-05-12,Smartphone,North,138,709.37,0
2024-05-12,Smartphone,South,230,525.89,0
2024-05-12,Smartphone,Central,247,548.08,1
2024-05-12,Smartphone,East,194,821.22,0
2024-05-12,Smartphone,West,175,843.6,0
2024-05-12,Smartwatch,North,129,571.99,1
2024-05-12,Smartwatch,South,265,321.07,0
2024-05-12,Smartwatch,Central,132,814.95,0
2024-05-12,Smartwatch,East,234,411.82,1
2024-05-12,Smartwatch,West,177,981.76,0
2024-05-12,Tablet,North,153,736.77,0
2024-05-12,Tablet,South,194,883.18,0
2024-05-12,Tablet,Central,192,964.24,0
2024-05-12,Tablet,East,191,821.23,0
2024-05-12,Tablet,West,141,532.58,0
2024-05-12,Headphones,North,163,668.6,0
2024-05-12,Headphones,South,96,504.21,0
2024-05-12,Headphones,Central,188,492.03,0
2024-05-12,Headphones,East,244,849.94,0
2024-05-12,Headphones,West,256,648.58,0
2024-05-19,Smartphone,North,187,382.4,0
2024-05-19,Smartphone,South,84,292.42,0
2024-05-19,Smartphone,Central,255,955.55,0
2024-05-19,Smartphone,East,263,146.84,1
2024-05-19,Smartphone,West,191,627.28,1
2024-05-19,Smartwatch,North,254,579.07,1
2024-05-19,Smartwatch,South,302,834.61,1
2024-05-19,Smartwatch,Central,128,449.97,0
2024-05-19,Smartwatch,East,221,278.69,0
2024-05-19,Smartwatch,West,263,768.08,0
2024-05-19,Tablet,North,102,976.37,0
2024-05-19,Tablet,South,199,467.41,0
2024-05-19,Tablet,Central,154,254.54,0
2024-05-19,Tablet,East,240,360.99,0
2024-05-19,Tablet,West,216,354.97,0
2024-05-19,Headphones,North,159,214.24,1
2024-05-19,Headphones,South,181,800.53,0
2024-05-19,Headphones,Central,225,973.81,0
2024-05-19,Headphones,East,178,456.62,1
2024-05-19,Headphones,West,209,585.08,0
2024-05-26,Smartphone,North,218,680.37,0
2024-05-26,Smartphone,South,165,955.85,0
2024-05-26,Smartphone,Central,224,388.84,0
2024-05-26,Smartphone,East,188,580.8,1
2024-05-26,Smartphone,West,172,740.81,0
2024-05-26,Smartwatch,North,225,462.07,0
2024-05-26,Smartwatch,South,168,438.68,0
2024-05-26,Smartwatch,Central,69,147.04,0
2024-05-26,Smartwatch,East,132,834.43,1
2024-05-26,Smartwatch,West,185,537.75,0
2024-05-26,Tablet,North,130,312.41,0
2024-05-26,Tablet,South,245,136.29,0
2024-05-26,Tablet,Central,161,316.9,1
2024-05-26,Tablet,East,176,568.14,0
2024-05-26,Tablet,West,186,401.51,0
2024-05-26,Headphones,North,248,440.02,0
2024-05-26,Headphones,South,140,619.48,0
2024-05-26,Headphones,Central,249,272.16,0
2024-05-26,Headphones,East,191,697.67,0
2024-05-26,Headphones,West,229,214.33,0
2024-06-02,Smartphone,North,157,256.61,0
2024-06-02,Smartphone,South,175,114.25,0
2024-06-02,Smartphone,Central,206,606.55,0
2024-06-02,Smartphone,East,80,365.6,0
2024-06-02,Smartphone,West,187,187.86,1
2024-06-02,Smartwatch,North,214,414.91,0
2024-06-02,Smartwatch,South,155,630.4,0
2024-06-02,Smartwatch,Central,183,282.69,0
2024-06-02,Smartwatch,East,220,187.23,0
2024-06-02,Smartwatch,West,266,732.46,0
2024-06-02,Tablet,North,148,739.16,0
2024-06-02,Tablet,South,219,121.98,0
2024-06-02,Tablet,Central,261,294.52,0
2024-06-02,Tablet,East,139,921.89,0
2024-06-02,Tablet,West,253,326.63,1
2024-06-02,Headphones,North,187,652.34,0
2024-06-02,Headphones,South,138,650.35,0
2024-06-02,Headphones,Central,271,408.23,0
2024-06-02,Headphones,East,207,568.59,0
2024-06-02,Headphones,West,164,558.76,0
2024-06-09,Smartphone,North,182,402.0,1
2024-06-09,Smartphone,South,196,886.2,0
2024-06-09,Smartphone,Central,255,497.15,0
2024-06-09,Smartphone,East,214,167.06,0
2024-06-09,Smartphone,West,228,655.93,0
2024-06-09,Smartwatch,North,223,125.5,1
2024-06-09,Smartwatch,South,165,737.81,0
2024-06-09,Smartwatch,Central,241,136.3,0
2024-06-09,Smartwatch,East,174,476.6,0
2024-06-09,Smartwatch,West,148,529.08,0
2024-06-09,Tablet,North,204,456.17,0
2024-06-09,Tablet,South,181,880.25,0
2024-06-09,Tablet,Central,199,217.84,0
2024-06-09,Tablet,East,257,285.47,0
2024-06-09,Tablet,West,194,769.93,0
2024-06-09,Headphones,North,255,822.77,0
2024-06-09,Headphones,South,190,946.87,0
2024-06-09,Headphones,Central,273,516.36,0
2024-06-09,Headphones,East,210,261.82,0
2024-06-09,Headphones,West,264,971.27,0
2024-06-16,Smartphone,North,307,847.03,0
2024-06-16,Smartphone,South,176,867.19,0
2024-06-16,Smartphone,Central,169,353.74,0
2024-06-16,Smartphone,East,149,146.52,0
2024-06-16,Smartphone,West,185,310.06,0
2024-06-16,Smartwatch,North,212,565.41,0
2024-06-16,Smartwatch,South,271,656.51,0
2024-06-16,Smartwatch,Central,186,240.7,0
2024-06-16,Smartwatch,East,273,622.66,0
2024-06-16,Smartwatch,West,168,253.68,0
2024-06-16,Tablet,North,111,563.43,0
2024-06-16,Tablet,South,287,696.62,1
2024-06-16,Tablet,Central,197,977.97,0
2024-06-16,Tablet,East,114,635.54,0
2024-06-16,Tablet,West,160,963.31,0
2024-06-16,Headphones,North,210,809.34,0
2024-06-16,Headphones,South,138,872.54,1
2024-06-16,Headphones,Central,309,549.13,1
2024-06-16,Headphones,East,254,509.03,0
2024-06-16,Headphones,West,318,103.35,0
2024-06-23,Smartphone,North,81,503.64,1
2024-06-23,Smartphone,South,209,415.25,0
2024-06-23,Smartphone,Central,218,784.63,0
2024-06-23,Smartphone,East,272,614.65,0
2024-06-23,Smartphone,West,180,205.19,1
2024-06-23,Smartwatch,North,161,377.77,0
2024-06-23,Smartwatch,South,219,157.64,1
2024-06-23,Smartwatch,Central,134,965.35,0
2024-06-23,Smartwatch,East,180,676.64,0
2024-06-23,Smartwatch,West,197,343.05,0
2024-06-23,Tablet,North,151,261.69,0
2024-06-23,Tablet,South,289,608.57,1
2024-06-23,Tablet,Central,212,706.17,0
2024-06-23,Tablet,East,182,725.34,0
2024-06-23,Tablet,West,136,961.13,0
2024-06-23,Headphones,North,276,965.97,1
2024-06-23,Headphones,South,241,996.04,0
2024-06-23,Headphones,Central,168,493.1,0
2024-06-23,Headphones,East,164,499.24,0
2024-06-23,Headphones,West,153,885.93,0
2024-06-30,Smartphone,North,212,688.29,1
2024-06-30,Smartphone,South,166,102.72,0
2024-06-30,Smartphone,Central,246,182.33,0
2024-06-30,Smartphone,East,238,308.42,0
2024-06-30,Smartphone,West,184,521.79,1
2024-06-30,Smartwatch,North,213,267.25,1
2024-06-30,Smartwatch,South,200,253.13,0
2024-06-30,Smartwatch,Central,207,482.04,0
2024-06-30,Smartwatch,East,223,100.37,0
2024-06-30,Smartwatch,West,164,924.35,0
2024-06-30,Tablet,North,226,741.34,0
2024-06-30,Tablet,South,146,387.39,0
2024-06-30,Tablet,Central,259,507.09,0
2024-06-30,Tablet,East,192,241.09,0
2024-06-30,Tablet,West,179,499.7,0
2024-06-30,Headphones,North,201,712.04,0
2024-06-30,Headphones,South,271,587.2,0
2024-06-30,Headphones,Central,214,222.63,1
2024-06-30,Headphones,East,252,627.27,0
2024-06-30,Headphones,West,195,823.84,0
2024-07-07,Smartphone,North,216,822.74,0
2024-07-07,Smartphone,South,75,449.31,0
2024-07-07,Smartphone,Central,147,465.06,0
2024-07-07,Smartphone,East,289,160.38,0
2024-07-07,Smartphone,West,230,253.48,1
2024-07-07,Smartwatch,North,225,690.53,1
2024-07-07,Smartwatch,South,346,927.13,1
2024-07-07,Smartwatch,Central,148,503.34,0
2024-07-07,Smartwatch,East,121,358.18,0
2024-07-07,Smartwatch,West,125,874.96,0
2024-07-07,Tablet,North,152,410.06,0
2024-07-07,Tablet,South,225,342.98,0
2024-07-07,Tablet,Central,186,517.19,0
2024-07-07,Tablet,East,218,886.22,0
2024-07-07,Tablet,West,303,862.62,0
2024-07-07,Headphones,North,207,462.6,1
2024-07-07,Headphones,South,214,576.68,0
2024-07-07,Headphones,Central,283,568.47,0
2024-07-07,Headphones,East,282,875.11,0
2024-07-07,Headphones,West,168,506.39,0
2024-07-14,Smartphone,North,145,676.23,1
2024-07-14,Smartphone,South,241,476.32,1
2024-07-14,Smartphone,Central,260,118.36,0
2024-07-14,Smartphone,East,200,349.32,1
2024-07-14,Smartphone,West,248,706.8,0
2024-07-14,Smartwatch,North,143,131.32,0
2024-07-14,Smartwatch,South,244,820.33,0
2024-07-14,Smartwatch,Central,169,645.86,0
2024-07-14,Smartwatch,East,185,347.9,0
2024-07-14,Smartwatch,West,261,582.57,0
2024-07-14,Tablet,North,156,746.74,0
2024-07-14,Tablet,South,193,277.26,0
2024-07-14,Tablet,Central,222,434.32,0
2024-07-14,Tablet,East,128,583.45,0
2024-07-14,Tablet,West,101,132.05,0
2024-07-14,Headphones,North,125,598.75,0
2024-07-14,Headphones,South,156,327.0,1
2024-07-14,Headphones,Central,227,952.45,0
2024-07-14,Headphones,East,125,154.07,0
2024-07-14,Headphones,West,199,229.32,0
2024-07-21,Smartphone,North,142,108.32,1
2024-07-21,Smartphone,South,205,258.57,0
2024-07-21,Smartphone,Central,246,384.09,0
2024-07-21,Smartphone,East,111,300.66,0
2024-07-21,Smartphone,West,293,337.43,0
2024-07-21,Smartwatch,North,157,567.04,0
2024-07-21,Smartwatch,South,204,524.06,0
2024-07-21,Smartwatch,Central,223,935.11,1
2024-07-21,Smartwatch,East,143,336.37,0
2024-07-21,Smartwatch,West,162,769.64,0
2024-07-21,Tablet,North,207,825.37,0
2024-07-21,Tablet,South,185,697.71,0
2024-07-21,Tablet,Central,296,895.01,0
2024-07-21,Tablet,East,212,381.93,0
2024-07-21,Tablet,West,173,879.15,0
2024-07-21,Headphones,North,133,463.43,0
2024-07-21,Headphones,South,132,258.48,0
2024-07-21,Headphones,Central,155,326.86,0
2024-07-21,Headphones,East,209,451.98,0
2024-07-21,Headphones,West,197,180.84,0
2024-07-28,Smartphone,North,126,488.66,0
2024-07-28,Smartphone,South,290,564.89,0
2024-07-28,Smartphone,Central,137,326.29,0
2024-07-28,Smartphone,East,222,962.05,1
2024-07-28,Smartphone,West,163,288.9,0
2024-07-28,Smartwatch,North,143,117.65,0
2024-07-28,Smartwatch,South,247,247.95,1
2024-07-28,Smartwatch,Central,202,812.76,0
2024-07-28,Smartwatch,East,141,329.25,0
2024-07-28,Smartwatch,West,182,600.61,0
2024-07-28,Tablet,North,165,228.77,1
2024-07-28,Tablet,South,258,377.97,0
2024-07-28,Tablet,Central,145,546.24,0
2024-07-28,Tablet,East,328,179.0,0
2024-07-28,Tablet,West,221,493.55,0
2024-07-28,Headphones,North,164,223.27,0
2024-07-28,Headphones,South,196,787.25,0
2024-07-28,Headphones,Central,146,532.71,1
2024-07-28,Headphones,East,243,473.36,0
2024-07-28,Headphones,West,224,136.46,0
2024-08-04,Smartphone,North,178,861.17,0
2024-08-04,Smartphone,South,134,689.16,0
2024-08-04,Smartphone,Central,110,619.35,0
2024-08-04,Smartphone,East,254,175.49,1
2024-08-04,Smartphone,West,181,685.27,0
2024-08-04,Smartwatch,North,235,452.31,0
2024-08-04,Smartwatch,South,150,748.37,0
2024-08-04,Smartwatch,Central,112,949.21,0
2024-08-04,Smartwatch,East,333,928.18,0
2024-08-04,Smartwatch,West,204,616.15,1
2024-08-04,Tablet,North,224,117.14,0
2024-08-04,Tablet,South,182,939.8,0
2024-08-04,Tablet,Central,171,928.1,0
2024-08-04,Tablet,East,196,126.1,0
2024-08-04,Tablet,West,146,292.84,0
2024-08-04,Headphones,North,197,616.86,0
2024-08-04,Headphones,South,267,874.91,0
2024-08-04,Headphones,Central,201,111.48,0
2024-08-04,Headphones,East,278,684.17,0
2024-08-04,Headphones,West,102,925.39,0
2024-08-11,Smartphone,North,186,436.21,0
2024-08-11,Smartphone,South,166,626.61,0
2024-08-11,Smartphone,Central,198,829.39,0
2024-08-11,Smartphone,East,197,752.38,0
2024-08-11,Smartphone,West,168,345.22,1
2024-08-11,Smartwatch,North,185,982.42,0
2024-08-11,Smartwatch,South,239,167.58,1
2024-08-11,Smartwatch,Central,111,428.58,1
2024-08-11,Smartwatch,East,235,646.05,0
2024-08-11,Smartwatch,West,238,674.2,0
2024-08-11,Tablet,North,214,759.06,0
2024-08-11,Tablet,South,201,885.22,0
2024-08-11,Tablet,Central,198,562.67,1
2024-08-11,Tablet,East,157,499.41,0
2024-08-11,Tablet,West,172,653.69,1
2024-08-11,Headphones,North,201,241.75,0
2024-08-11,Headphones,South,142,211.12,1
2024-08-11,Headphones,Central,216,454.35,0
2024-08-11,Headphones,East,225,648.5,0
2024-08-11,Headphones,West,150,179.21,1
2024-08-18,Smartphone,North,121,516.13,0
2024-08-18,Smartphone,South,153,877.22,1
2024-08-18,Smartphone,Central,238,803.37,1
2024-08-18,Smartphone,East,179,321.18,0
2024-08-18,Smartphone,West,239,104.79,0
2024-08-18,Smartwatch,North,172,405.28,0
2024-08-18,Smartwatch,South,248,648.28,1
2024-08-18,Smartwatch,Central,219,338.14,0
2024-08-18,Smartwatch,East,186,601.13,0
2024-08-18,Smartwatch,West,198,632.72,0
2024-08-18,Tablet,North,164,204.8,0
2024-08-18,Tablet,South,205,347.48,0
2024-08-18,Tablet,Central,280,395.87,0
2024-08-18,Tablet,East,95,679.39,0
2024-08-18,Tablet,West,236,673.7,0
2024-08-18,Headphones,North,262,110.25,0
2024-08-18,Headphones,South,227,836.19,0
2024-08-18,Headphones,Central,192,326.96,0
2024-08-18,Headphones,East,184,366.46,0
2024-08-18,Headphones,West,94,248.83,1
2024-08-25,Smartphone,North,202,752.42,0
2024-08-25,Smartphone,South,243,667.03,0
2024-08-25,Smartphone,Central,233,548.32,0
2024-08-25,Smartphone,East,114,357.99,0
2024-08-25,Smartphone,West,188,193.4,1
2024-08-25,Smartwatch,North,193,134.99,0
2024-08-25,Smartwatch,South,231,536.49,0
2024-08-25,Smartwatch,Central,180,565.88,0
2024-08-25,Smartwatch,East,151,997.29,0
2024-08-25,Smartwatch,West,208,413.41,0
2024-08-25,Tablet,North,253,508.84,0
2024-08-25,Tablet,South,178,196.71,1
2024-08-25,Tablet,Central,157,230.76,0
2024-08-25,Tablet,East,234,978.46,0
2024-08-25,Tablet,West,176,457.5,0
2024-08-25,Headphones,North,197,957.81,0
2024-08-25,Headphones,South,209,136.71,0
2024-08-25,Headphones,Central,265,617.99,1
2024-08-25,Headphones,East,180,298.1,0
2024-08-25,Headphones,West,225,930.25,1
2024-09-01,Smartphone,North,173,553.94,0
2024-09-01,Smartphone,South,267,328.06,0
2024-09-01,Smartphone,Central,215,480.58,0
2024-09-01,Smartphone,East,223,433.0,0
2024-09-01,Smartphone,West,234,750.35,0
2024-09-01,Smartwatch,North,237,404.17,0
2024-09-01,Smartwatch,South,258,396.42,0
2024-09-01,Smartwatch,Central,161,459.14,1
2024-09-01,Smartwatch,East,227,489.68,0
2024-09-01,Smartwatch,West,133,539.09,0
2024-09-01,Tablet,North,254,360.04,0
2024-09-01,Tablet,South,201,942.91,0
2024-09-01,Tablet,Central,268,391.88,0
2024-09-01,Tablet,East,217,221.88,0
2024-09-01,Tablet,West,215,300.38,0
2024-09-01,Headphones,North,182,948.97,0
2024-09-01,Headphones,South,96,393.3,0
2024-09-01,Headphones,Central,306,642.53,1
2024-09-01,Headphones,East,195,691.7,1
2024-09-01,Headphones,West,249,453.66,1
2024-09-08,Smartphone,North,288,738.82,1
2024-09-08,Smartphone,South,126,320.15,0
2024-09-08,Smartphone,Central,112,798.95,0
2024-09-08,Smartphone,East,207,694.88,0
2024-09-08,Smartphone,West,318,464.42,0
2024-09-08,Smartwatch,North,181,965.48,0
2024-09-08,Smartwatch,South,170,419.62,0
2024-09-08,Smartwatch,Central,277,468.28,0
2024-09-08,Smartwatch,East,189,221.31,0
2024-09-08,Smartwatch,West,355,252.19,0
2024-09-08,Tablet,North,208,693.54,0
2024-09-08,Tablet,South,233,918.08,0
2024-09-08,Tablet,Central,168,964.01,1
2024-09-08,Tablet,East,264,868.55,0
2024-09-08,Tablet,West,153,343.82,1
2024-09-08,Headphones,North,150,128.7,0
2024-09-08,Headphones,South,157,308.67,0
2024-09-08,Headphones,Central,167,606.81,0
2024-09-08,Headphones,East,104,202.55,0
2024-09-08,Headphones,West,126,731.89,0
2024-09-15,Smartphone,North,235,951.07,0
2024-09-15,Smartphone,South,290,639.36,0
2024-09-15,Smartphone,Central,299,812.72,0
2024-09-15,Smartphone,East,200,918.03,1
2024-09-15,Smartphone,West,192,121.11,0
2024-09-15,Smartwatch,North,167,583.18,1
2024-09-15,Smartwatch,South,209,578.91,0
2024-09-15,Smartwatch,Central,158,909.51,1
2024-09-15,Smartwatch,East,245,445.55,0
2024-09-15,Smartwatch,West,188,528.35,0
2024-09-15,Tablet,North,195,761.04,0
2024-09-15,Tablet,South,238,116.99,0
2024-09-15,Tablet,Central,298,401.26,0
2024-09-15,Tablet,East,198,728.77,0
2024-09-15,Tablet,West,243,540.28,0
2024-09-15,Headphones,North,199,279.44,0
2024-09-15,Headphones,South,206,323.68,0
2024-09-15,Headphones,Central,179,793.73,0
2024-09-15,Headphones,East,166,797.37,0
2024-09-15,Headphones,West,174,508.38,0
2024-09-22,Smartphone,North,251,829.65,0
2024-09-22,Smartphone,South,271,366.8,0
2024-09-22,Smartphone,Central,177,378.79,0
2024-09-22,Smartphone,East,162,697.33,0
2024-09-22,Smartphone,West,153,361.26,0
2024-09-22,Smartwatch,North,262,121.34,0
2024-09-22,Smartwatch,South,231,749.36,0
2024-09-22,Smartwatch,Central,194,861.69,0
2024-09-22,Smartwatch,East,258,463.7,0
2024-09-22,Smartwatch,West,220,560.82,0
2024-09-22,Tablet,North,318,953.83,1
2024-09-22,Tablet,South,269,888.15,1
2024-09-22,Tablet,Central,198,861.88,0
2024-09-22,Tablet,East,113,773.23,0
2024-09-22,Tablet,West,242,248.26,0
2024-09-22,Headphones,North,154,338.38,0
2024-09-22,Headphones,South,154,599.74,0
2024-09-22,Headphones,Central,270,824.52,0
2024-09-22,Headphones,East,265,288.69,1
2024-09-22,Headphones,West,243,654.6,0
2024-09-29,Smartphone,North,162,403.94,1
2024-09-29,Smartphone,South,233,726.11,0
2024-09-29,Smartphone,Central,286,447.84,0
2024-09-29,Smartphone,East,176,669.41,1
2024-09-29,Smartphone,West,180,706.6,0
2024-09-29,Smartwatch,North,104,859.09,0
2024-09-29,Smartwatch,South,228,686.08,1
2024-09-29,Smartwatch,Central,219,201.14,0
2024-09-29,Smartwatch,East,187,170.42,0
2024-09-29,Smartwatch,West,215,851.94,0
2024-09-29,Tablet,North,221,568.07,1
2024-09-29,Tablet,South,241,477.32,0
2024-09-29,Tablet,Central,202,578.2,1
2024-09-29,Tablet,East,108,812.22,0
2024-09-29,Tablet,West,168,145.06,1
2024-09-29,Headphones,North,228,168.0,0
2024-09-29,Headphones,South,161,888.68,0
2024-09-29,Headphones,Central,283,110.68,0
2024-09-29,Headphones,East,106,581.39,1
2024-09-29,Headphones,West,258,921.24,0
2024-10-06,Smartphone,North,314,954.2,1
2024-10-06,Smartphone,South,111,311.87,0
2024-10-06,Smartphone,Central,199,539.5,0
2024-10-06,Smartphone,East,187,718.23,0
2024-10-06,Smartphone,West,110,250.42,0
2024-10-06,Smartwatch,North,226,309.05,0
2024-10-06,Smartwatch,South,201,241.64,0
2024-10-06,Smartwatch,Central,128,778.54,0
2024-10-06,Smartwatch,East,161,638.36,0
2024-10-06,Smartwatch,West,197,574.86,0
2024-10-06,Tablet,North,204,624.7,0
2024-10-06,Tablet,South,239,954.17,0
2024-10-06,Tablet,Central,238,489.16,1
2024-10-06,Tablet,East,175,840.6,0
2024-10-06,Tablet,West,146,367.74,0
2024-10-06,Headphones,North,251,753.01,0
2024-10-06,Headphones,South,169,528.32,0
2024-10-06,Headphones,Central,132,973.52,0
2024-10-06,Headphones,East,140,503.69,0
2024-10-06,Headphones,West,142,231.74,0
2024-10-13,Smartphone,North,178,442.18,1
2024-10-13,Smartphone,South,231,696.83,0
2024-10-13,Smartphone,Central,195,831.86,1
2024-10-13,Smartphone,East,286,933.21,1
2024-10-13,Smartphone,West,87,518.53,0
2024-10-13,Smartwatch,North,209,895.6,0
2024-10-13,Smartwatch,South,172,201.02,0
2024-10-13,Smartwatch,Central,184,652.77,1
2024-10-13,Smartwatch,East,212,105.07,0
2024-10-13,Smartwatch,West,240,189.75,0
2024-10-13,Tablet,North,169,413.63,0
2024-10-13,Tablet,South,200,682.36,0
2024-10-13,Tablet,Central,61,960.42,0
2024-10-13,Tablet,East,191,565.0,0
2024-10-13,Tablet,West,237,440.17,0
2024-10-13,Headphones,North,204,179.67,0
2024-10-13,Headphones,South,159,590.08,0
2024-10-13,Headphones,Central,175,168.28,0
2024-10-13,Headphones,East,141,522.49,0
2024-10-13,Headphones,West,223,576.49,0
2024-10-20,Smartphone,North,249,945.2,0
2024-10-20,Smartphone,South,120,167.27,0
2024-10-20,Smartphone,Central,250,476.55,0
2024-10-20,Smartphone,East,179,670.82,0
2024-10-20,Smartphone,West,204,268.06,0
2024-10-20,Smartwatch,North,177,413.17,0
2024-10-20,Smartwatch,South,163,231.07,0
2024-10-20,Smartwatch,Central,184,523.22,1
2024-10-20,Smartwatch,East,239,680.75,1
2024-10-20,Smartwatch,West,267,196.23,0
2024-10-20,Tablet,North,236,849.5,0
2024-10-20,Tablet,South,283,721.63,0
2024-10-20,Tablet,Central,123,658.75,1
2024-10-20,Tablet,East,142,546.56,1
2024-10-20,Tablet,West,156,155.36,0
2024-10-20,Headphones,North,189,442.14,0
2024-10-20,Headphones,South,248,145.77,0
2024-10-20,Headphones,Central,243,346.84,0
2024-10-20,Headphones,East,182,420.06,0
2024-10-20,Headphones,West,138,559.19,0
2024-10-27,Smartphone,North,167,336.63,0
2024-10-27,Smartphone,South,274,547.98,0
2024-10-27,Smartphone,Central,171,117.26,0
2024-10-27,Smartphone,East,128,253.85,0
2024-10-27,Smartphone,West,259,832.45,0
2024-10-27,Smartwatch,North,233,284.83,0
2024-10-27,Smartwatch,South,148,913.07,0
2024-10-27,Smartwatch,Central,240,984.42,1
2024-10-27,Smartwatch,East,219,750.08,0
2024-10-27,Smartwatch,West,208,497.94,0
2024-10-27,Tablet,North,272,447.8,0
2024-10-27,Tablet,South,166,635.82,1
2024-10-27,Tablet,Central,193,242.42,0
2024-10-27,Tablet,East,174,195.15,0
2024-10-27,Tablet,West,155,942.72,0
2024-10-27,Headphones,North,168,494.0,0
2024-10-27,Headphones,South,211,389.5,0
2024-10-27,Headphones,Central,15,438.75,0
2024-10-27,Headphones,East,208,630.85,0
2024-10-27,Headphones,West,274,358.6,0
2024-11-03,Smartphone,North,159,567.5,0
2024-11-03,Smartphone,South,163,950.45,0
2024-11-03,Smartphone,Central,255,604.22,0
2024-11-03,Smartphone,East,224,336.3,0
2024-11-03,Smartphone,West,253,142.77,0
2024-11-03,Smartwatch,North,157,735.61,0
2024-11-03,Smartwatch,South,292,449.16,0
2024-11-03,Smartwatch,Central,179,458.33,0
2024-11-03,Smartwatch,East,96,557.48,0
2024-11-03,Smartwatch,West,204,381.72,1
2024-11-03,Tablet,North,106,356.97,0
2024-11-03,Tablet,South,302,444.79,1
2024-11-03,Tablet,Central,196,454.02,1
2024-11-03,Tablet,East,224,484.21,0
2024-11-03,Tablet,West,237,578.79,1
2024-11-03,Headphones,North,158,802.66,0
2024-11-03,Headphones,South,244,411.5,0
2024-11-03,Headphones,Central,232,102.37,0
2024-11-03,Headphones,East,237,269.24,1
2024-11-03,Headphones,West,99,331.98,0
2024-11-10,Smartphone,North,189,293.58,0
2024-11-10,Smartphone,South,19,252.73,0
2024-11-10,Smartphone,Central,189,742.68,0
2024-11-10,Smartphone,East,277,224.45,1
2024-11-10,Smartphone,West,175,267.55,0
2024-11-10,Smartwatch,North,227,224.54,0
2024-11-10,Smartwatch,South,274,771.63,0
2024-11-10,Smartwatch,Central,191,717.73,0
2024-11-10,Smartwatch,East,251,108.41,0
2024-11-10,Smartwatch,West,129,866.7,0
2024-11-10,Tablet,North,244,813.21,0
2024-11-10,Tablet,South,144,132.43,1
2024-11-10,Tablet,Central,161,542.67,0
2024-11-10,Tablet,East,185,299.48,0
2024-11-10,Tablet,West,216,932.74,0
2024-11-10,Headphones,North,133,973.77,1
2024-11-10,Headphones,South,187,670.65,0
2024-11-10,Headphones,Central,216,987.43,0
2024-11-10,Headphones,East,164,258.06,0
2024-11-10,Headphones,West,258,814.45,0
2024-11-17,Smartphone,North,208,459.2,0
2024-11-17,Smartphone,South,200,428.72,0
2024-11-17,Smartphone,Central,218,588.12,0
2024-11-17,Smartphone,East,208,180.29,0
2024-11-17,Smartphone,West,179,327.57,0
2024-11-17,Smartwatch,North,200,113.47,0
2024-11-17,Smartwatch,South,335,933.18,0
2024-11-17,Smartwatch,Central,225,473.26,1
2024-11-17,Smartwatch,East,168,217.76,0
2024-11-17,Smartwatch,West,229,603.89,0
2024-11-17,Tablet,North,236,987.74,0
2024-11-17,Tablet,South,269,201.8,1
2024-11-17,Tablet,Central,240,961.4,0
2024-11-17,Tablet,East,163,636.43,0
2024-11-17,Tablet,West,129,672.74,0
2024-11-17,Headphones,North,135,710.67,0
2024-11-17,Headphones,South,273,528.13,0
2024-11-17,Headphones,Central,198,794.02,0
2024-11-17,Headphones,East,244,246.31,1
2024-11-17,Headphones,West,189,206.97,0
2024-11-24,Smartphone,North,185,756.73,1
2024-11-24,Smartphone,South,222,873.09,1
2024-11-24,Smartphone,Central,252,203.86,0
2024-11-24,Smartphone,East,149,863.17,0
2024-11-24,Smartphone,West,205,681.36,1
2024-11-24,Smartwatch,North,330,150.16,0
2024-11-24,Smartwatch,South,197,170.67,0
2024-11-24,Smartwatch,Central,256,398.87,0
2024-11-24,Smartwatch,East,203,939.95,1
2024-11-24,Smartwatch,West,259,723.67,0
2024-11-24,Tablet,North,132,919.72,0
2024-11-24,Tablet,South,184,357.45,0
2024-11-24,Tablet,Central,158,639.19,0
2024-11-24,Tablet,East,166,152.35,0
2024-11-24,Tablet,West,221,480.59,0
2024-11-24,Headphones,North,286,428.91,1
2024-11-24,Headphones,South,207,902.15,1
2024-11-24,Headphones,Central,180,265.64,0
2024-11-24,Headphones,East,177,830.68,0
2024-11-24,Headphones,West,211,756.65,0
2024-12-01,Smartphone,North,248,847.83,0
2024-12-01,Smartphone,South,258,120.8,0
2024-12-01,Smartphone,Central,209,925.61,0
2024-12-01,Smartphone,East,142,860.46,0
